0.4168,0.2829,,-1.709480754
0.9952,0.2625,,-0.941567507
0.9811,0.0389,,-3.730668381
0.2658,0.0208,,-5.550848678
0.7874,0.4547,,-0.586853705
0.2107,0.0573,,-4.104943061
0.8871,0.1137,,-2.395502603
0.8037,0.2659,,-1.331969178
0.8905,0.3729,,-0.67482368
0.1191,0.8127,,-0.2943099
0.7635,0.0049,,-7.163645155
0.5981,0.4386,,-0.912369842
0.7241,0.0941,,-2.963495573
0.3579,0.6329,,-0.583319571
0.2582,0.6167,,-0.663483368
0.7553,0.2263,,-1.647900427
0.258,0.8039,,-0.281101726
0.3771,0.0235,,-5.323869883
0.0688,0.4898,,-1.028493751
0.6202,0.2625,,-1.626689656
0.689,0.6663,,-0.191709175
0.543,0.7547,,-0.188754916
0.1287,0.464,,-1.101861102
0.7694,0.5764,,-0.275603037
0.6708,0.8645,,0.158476175
0.8843,0.574,,-0.06551895
0.9836,0.7171,,0.479749141
0.7148,0.3503,,-1.081359375
0.5433,0.9207,,0.098373177
0.8692,0.5586,,-0.135745046
0.8902,0.4931,,-0.272362314
0.3421,0.2432,,-1.971333411
0.3194,0.7052,,-0.44624058
0.6244,0.822,,0.025285851
0.2885,0.118,,-3.038435366
0.4698,0.761,,-0.242751288
0.1493,0.6907,,-0.525255969
0.4625,0.8462,,-0.095457432
0.0588,0.4467,,-1.161783456
0.4417,0.6429,,-0.507670018
0.5774,0.2985,,-1.490864057
0.6538,0.5689,,-0.46812233
0.6203,0.513,,-0.659926132
0.2718,0.0733,,-3.731528548
0.5851,0.1481,,-2.493492787
0.1515,0.6299,,-0.657871579
0.4873,0.8081,,-0.141629952
0.4702,0.2791,,-1.689543401
0.2745,0.9815,,0.012538239
0.1985,0.3772,,-1.389043401
0.5212,0.6618,,-0.399417711
0.4076,0.6557,,-0.502823942
0.3249,0.6196,,-0.630421745
0.5058,0.4304,,-1.034302111
0.0997,0.4192,,-1.251150764
0.8321,0.4683,,-0.46289988
0.4812,0.9235,,0.045809201
0.1884,0.2596,,-1.930231273
0.1842,0.7348,,-0.430014367
0.5755,0.881,,0.068468118
0.3195,0.0267,,-5.169316269
0.3356,0.7807,,-0.291913677
0.5124,0.5921,,-0.568145692
0.4717,0.0086,,-6.708633081
0.4783,0.5929,,-0.595923097
0.7225,0.9049,,0.299535587
0.2314,0.6095,,-0.688544097
0.7729,0.2641,,-1.395663685
0.2326,0.7157,,-0.4564801
0.4382,0.8359,,-0.131487379
0.67,0.8216,,0.083948573
0.168,0.2911,,-1.768844858
0.3603,0.5597,,-0.759352246
0.0109,0.7189,,-0.476124587
0.4506,0.5835,,-0.640901053
0.6619,0.3896,,-1.003498917
0.3465,0.4809,,-0.985517425
0.7204,0.7372,,0.000616157
0.6465,0.8444,,0.092061966
0.8848,0.6594,,0.135624105
0.1746,0.3367,,-1.557726099
0.2556,0.619,,-0.658959176
0.3522,0.5893,,-0.689309632
0.4961,0.6534,,-0.440611951
0.8034,0.5324,,-0.330882616
0.0937,0.5896,,-0.759504067
0.7718,0.5152,,-0.433482005
0.975,0.8839,,0.760622042
0.6001,0.1046,,-2.978074238
0.9462,0.201,,-1.443854514
0.8939,0.0395,,-3.90652463
0.5852,0.4207,,-0.987160707
0.7729,0.8249,,0.24747125
0.9878,0.7338,,0.523237316
0.0398,0.6039,,-0.727302407
0.4116,0.5403,,-0.779477707
0.9906,0.5026,,-0.015852009
0.3607,0.2483,,-1.931705282
0.9829,0.4416,,-0.22139122
0.5925,0.7212,,-0.201306584
0.8743,0.3096,,-0.976777508
0.9042,0.1691,,-1.786621504
0.1769,0.4569,,-1.116887722
0.0411,0.9473,,-0.077764255
0.8484,0.9261,,0.552221755
0.1129,0.3258,,-1.613658621
0.2009,0.4949,,-0.996700583
0.5853,0.8103,,-0.041384453
0.7407,0.5678,,-0.344367123
0.8544,0.156,,-2.005616209
0.8803,0.3135,,-0.946391766
0.4429,0.6617,,-0.465204626
0.035,0.4237,,-1.23865579
0.1063,0.0041,,-7.92647626
0.9021,0.534,,-0.132164505
0.6326,0.0457,,-4.133372043
0.1798,0.2479,,-1.99846182
0.6101,0.3923,,-1.059232248
0.3191,0.9968,,0.052895726
0.7159,0.9148,,0.305169839
0.4747,0.7684,,-0.224814688
0.3863,0.0855,,-3.455182228
0.122,0.3479,,-1.518056658
0.045,0.5457,,-0.873390484
0.2747,0.4851,,-1.004095901
0.6586,0.7021,,-0.158242122
0.8238,0.9694,,0.571126766
0.4466,0.3525,,-1.371015074
0.4379,0.4534,,-1.014250792
0.3248,0.7365,,-0.381119651
0.1611,0.3482,,-1.511594983
0.0465,0.4175,,-1.259685633
0.032,0.7922,,-0.335880215
0.231,0.6285,,-0.644368741
0.6587,0.9621,,0.29640184
0.2577,0.87,,-0.167200575
0.4512,0.9151,,0.008749861
0.8893,0.2538,,-1.232438856
0.5511,0.4264,,-1.004257269
0.3427,0.3591,,-1.408790454
0.4718,0.5503,,-0.708814218
0.164,0.7016,,-0.500387297
0.9262,0.8444,,0.581583765
0.7613,0.3511,,-1.004350033
0.0052,0.2872,,-1.799870396
0.0274,0.6588,,-0.601963267
0.2193,0.6617,,-0.573229353
0.2868,0.5408,,-0.842782745
0.6549,0.7082,,-0.150684948
0.2267,0.5738,,-0.776910418
0.1163,0.5961,,-0.741761084
0.2033,0.4808,,-1.037855596
0.6103,0.0056,,-7.189380616
0.9233,0.6743,,0.250600532
0.5362,0.6109,,-0.500460384
0.494,0.0136,,-6.02872851
0.2121,0.2075,,-2.248098575
0.288,0.7684,,-0.335558155
0.4674,0.019,,-5.568501082
0.3625,0.4778,,-0.986404202
0.9979,0.5183,,0.046617565
0.1988,0.2433,,-2.021570353
0.5108,0.2719,,-1.692374107
0.1448,0.3133,,-1.666404822
0.2877,0.689,,-0.493027518
0.9512,0.6773,,0.320295559
0.0484,0.2693,,-1.892198502
0.3488,0.6944,,-0.454308762
0.0251,0.4727,,-1.080903418
0.0225,0.7665,,-0.383566366
0.958,0.4194,,-0.355317009
0.2103,0.9526,,-0.049776134
0.1111,0.2631,,-1.922202649
0.3682,0.653,,-0.532581172
0.8703,0.9074,,0.566408654
0.131,0.0527,,-4.239841989
0.1902,0.6335,,-0.642806408
0.5415,0.8803,,0.031839702
0.8137,0.3858,,-0.776818582
0.3376,0.0479,,-4.317607954
0.354,0.5292,,-0.843554646
0.7913,0.2468,,-1.461588626
0.4909,0.4865,,-0.870645476
0.3568,0.3697,,-1.359529548
0.4069,0.7275,,-0.353367398
0.6476,0.1803,,-2.134033887
0.7539,0.8978,,0.337962821
0.601,0.2386,,-1.787315903
0.0961,0.2178,,-2.196061226
0.9549,0.5066,,-0.09004608
0.9589,0.5349,,-0.002263431
0.9171,0.2478,,-1.207296069
0.534,0.757,,-0.193256182
0.4304,0.7494,,-0.294662912
0.0789,0.9253,,-0.110258296
0.698,0.7694,,0.02884711
0.6352,0.1338,,-2.580279462
0.0308,0.1897,,-2.39804193
0.0193,0.8162,,-0.292953636
0.7559,0.1525,,-2.216342558
0.3154,0.4907,,-0.971219969
0.5268,0.1386,,-2.649575353
0.4294,0.2326,,-1.983252472
0.052,0.0428,,-4.545628786
0.3074,0.9554,,-0.01343186
0.6286,0.5481,,-0.5542066
0.9687,0.6982,,0.40528956
0.698,0.7679,,0.026031728
0.6436,0.6423,,-0.30637334
0.8754,0.6177,,0.021973613
0.095,0.6952,,-0.521718321
0.9226,0.6614,,0.221181289
0.3681,0.4423,,-1.094694765
0.8636,0.3011,,-1.038608232
0.7443,0.5857,,-0.293829867
0.3477,0.5301,,-0.844376326
0.047,0.4227,,-1.241815083
0.9689,0.5481,,0.056565122
0.3715,0.5846,,-0.690358696
0.6349,0.7736,,-0.049149337
0.4984,0.0041,,-7.754794501
0.9933,0.4733,,-0.095839098
0.1091,0.2851,,-1.806528523
0.1053,0.4895,,-1.027021154
0.6371,0.9011,,0.173739729
0.8198,0.9426,,0.52323048
0.1081,0.1181,,-3.078077069
0.9407,0.7652,,0.472186541
0.6332,0.4353,,-0.880872838
0.6148,0.3595,,-1.179566047
0.5673,0.0312,,-4.759910527
0.889,0.7441,,0.318736777
0.7214,0.8233,,0.161508528
0.3836,0.9212,,-0.027276313
0.9103,0.9921,,0.779165729
0.0301,0.0773,,-3.693230589
0.4506,0.9244,,0.022883551
0.8583,0.95,,0.608491758
0.9003,0.8808,,0.585960367
0.1408,0.6209,,-0.680128299
0.8674,0.7508,,0.28722706
0.7012,0.0338,,-4.475110285
0.8291,0.2386,,-1.441416273
0.2739,0.2284,,-2.091102752
0.6989,0.841,,0.158532446
0.477,0.9652,,0.106043149
0.5607,0.3157,,-1.42796303
0.6977,0.3304,,-1.191110258
0.7221,0.0854,,-3.106528677
0.5393,0.7011,,-0.298720253
0.1945,0.7645,,-0.370727638
0.8325,0.0169,,-5.254478455
0.3272,0.051,,-4.232119217
0.1864,0.8163,,-0.277827826
0.76,0.3951,,-0.836170243
0.396,0.2791,,-1.742463965
0.6308,0.036,,-4.479828628
0.8448,0.937,,0.562092139
0.1086,0.2503,,-1.994383162
0.2642,0.1646,,-2.567085445
0.0536,0.1649,,-2.599671558
0.9527,0.6913,,0.353295481
0.5534,0.2298,,-1.893726129
0.5183,0.8521,,-0.037506879
0.7208,0.9952,,0.434158276
0.0098,0.3383,,-1.56361541
0.4995,0.6047,,-0.549373431
0.147,0.876,,-0.182712209
0.1269,0.1045,,-3.252688559
0.4678,0.7617,,-0.243029759
0.1591,0.5468,,-0.860818245
0.6488,0.1894,,-2.061431338
0.7042,0.4556,,-0.718019783
0.8287,0.134,,-2.274531978
0.388,0.9585,,0.032623662
0.9713,0.8762,,0.739119124
0.9247,0.4978,,-0.184115155
0.7699,0.4286,,-0.702197508
0.1731,0.0435,,-4.510374343
0.4059,0.1302,,-2.836232893
0.6625,0.7441,,-0.069187771
0.8771,0.6668,,0.135807416
0.0654,0.355,,-1.493015254
0.1948,0.6775,,-0.544958785
0.6642,0.5267,,-0.565406665
0.0256,0.7441,,-0.426326718
0.9842,0.4842,,-0.085358176
0.8784,0.0961,,-2.656165717
0.0542,0.9,,-0.151319185
0.7477,0.5801,,-0.302213335
0.8864,0.2725,,-1.135939929
0.3372,0.7701,,-0.310855701
0.1484,0.4644,,-1.098076433
0.4394,0.5187,,-0.81904536
0.4152,0.7214,,-0.360046756
0.4641,0.2367,,-1.932135009
0.2438,0.9184,,-0.093457065
0.066,0.5122,,-0.964101765
0.8169,0.516,,-0.351411323
0.1026,0.6799,,-0.553233674
0.488,0.2597,,-1.778721834
0.0504,0.0008,,-10.28714212
0.4737,0.6998,,-0.360545904
0.8524,0.8783,,0.483609725
0.94,0.0958,,-2.527148549
0.6738,0.753,,-0.036605584
0.0215,0.461,,-1.117093565
0.9532,0.0502,,-3.429094348
0.3105,0.5457,,-0.820097824
0.1705,0.776,,-0.353867858
0.1231,0.9456,,-0.075381323
0.2138,0.0033,,-8.222182433
0.1331,0.825,,-0.271070812
0.6698,0.8216,,0.083674425
0.8261,0.3261,,-0.996342541
0.2207,0.5323,,-0.886805904
0.5452,0.3276,,-1.390515433
0.8352,0.4049,,-0.666868287
0.6036,0.8314,,0.016671118
0.6666,0.3392,,-1.196995271
0.446,0.7636,,-0.25626846
0.1733,0.618,,-0.68181877
0.5402,0.2493,,-1.789565386
0.9075,0.8841,,0.606824164
0.4204,0.9713,,0.072581518
0.0684,0.3157,,-1.662150232
0.035,0.7504,,-0.414039091
0.8015,0.6937,,0.047504248
0.4161,0.1005,,-3.203047737
0.0975,0.4553,,-1.13214231
0.7091,0.5439,,-0.455169257
0.6498,0.2674,,-1.562560203
0.0029,0.8839,,-0.178044482
0.9024,0.2527,,-1.210935819
0.4245,0.4858,,-0.924158539
0.899,0.0669,,-3.135549266
0.459,0.11,,-3.041689165
0.7272,0.3457,,-1.081450966
0.9578,0.296,,-0.858515454
0.6073,0.4344,,-0.915489804
0.5517,0.1189,,-2.846101818
0.8712,0.1223,,-2.323077406
0.2382,0.2355,,-2.058509031
0.3988,0.1628,,-2.51839175
0.0767,0.7579,,-0.398291336
0.2472,0.7435,,-0.397213016
0.8938,0.1246,,-2.249356389
0.5842,0.1746,,-2.257016703
0.2826,0.8166,,-0.249843376
0.2115,0.5802,,-0.764805827
0.2298,0.3322,,-1.564561189
0.796,0.2137,,-1.661036392
0.976,0.4424,,-0.235501042
0.3806,0.136,,-2.788955517
0.5662,0.3462,,-1.289096066
0.5173,0.7862,,-0.154564767
0.8071,0.2631,,-1.341097913
0.8132,0.1203,,-2.458952161
0.9211,0.8399,,0.562556701
0.3628,0.816,,-0.214078111
0.4579,0.5499,,-0.720877035
0.5723,0.9077,,0.108063535
0.6934,0.4997,,-0.60049766
0.4447,0.1009,,-3.177125296
0.2913,0.0683,,-3.826172116
0.2032,0.1833,,-2.429108614
0.2748,0.1147,,-3.084476685
0.0206,0.3211,,-1.638844523
0.1298,0.3755,,-1.407045215
0.1213,0.4175,,-1.255027391
0.478,0.6903,,-0.376736384
0.5562,0.0347,,-4.618204661
0.3372,0.298,,-1.680589167
0.4677,0.798,,-0.175943885
0.2001,0.9724,,-0.022467289
0.5937,0.6542,,-0.34060393
0.0956,0.9468,,-0.076042567
0.4038,0.3791,,-1.295736271
0.7317,0.8086,,0.151463477
0.5655,0.8106,,-0.062456502
0.3198,0.724,,-0.408102677
0.8183,0.985,,0.58392883
0.4199,0.474,,-0.962788805
0.7951,0.6871,,0.022300229
0.5872,0.9246,,0.15112092
0.5718,0.5168,,-0.705086783
0.8333,0.8673,,0.428477768
0.2607,0.4951,,-0.9795063
0.7406,0.9603,,0.413575853
0.9212,0.3999,,-0.507800564
0.0033,0.1184,,-3.078258388
0.1643,0.5494,,-0.853129255
0.6119,0.0841,,-3.27886269
0.213,0.9388,,-0.070171587
0.4761,0.609,,-0.559082732
0.0318,0.718,,-0.477763921
0.0803,0.4458,,-1.163704267
0.81,0.2617,,-1.343524171
0.8786,0.3561,,-0.766079916
0.3946,0.6697,,-0.480601
0.5495,0.783,,-0.129085299
0.5438,0.6378,,-0.430752951
0.9516,0.4834,,-0.165353971
0.9367,0.6946,,0.323437334
0.6986,0.7737,,0.037762849
0.2452,0.6106,,-0.681928975
0.3133,0.7922,,-0.281121834
0.3522,0.7646,,-0.313606698
0.8572,0.01,,-5.963548459
0.1054,0.2117,,-2.236300196
0.8707,0.0032,,-7.580302108
0.0694,0.5474,,-0.868063844
0.9205,0.5625,,-0.017133147
0.011,0.8585,,-0.22009727
0.3107,0.6626,,-0.539981113
0.9231,0.4676,,-0.277958656
0.9099,0.5824,,0.00982231
0.7724,0.3692,,-0.913194388
0.3784,0.667,,-0.496161229
0.1649,0.6342,,-0.645948118
0.9588,0.9708,,0.857406745
0.6204,0.648,,-0.322768994
0.1756,0.0759,,-3.706834853
0.023,0.8889,,-0.169826741
0.2963,0.0773,,-3.645598645
0.3086,0.9062,,-0.089194446
0.1488,0.658,,-0.595299538
0.9102,0.3527,,-0.713095353
0.0467,0.6641,,-0.590056302
0.0639,0.6516,,-0.616909319
0.2109,0.5915,,-0.737123544
0.7462,0.8434,,0.235281213
0.8437,0.8403,,0.402814337
0.8783,0.8432,,0.476895016
0.4316,0.4459,,-1.042829828
0.8842,0.0579,,-3.375142309
0.3318,0.3447,,-1.473171948
0.2645,0.0843,,-3.532343307
0.7414,0.7644,,0.08569418
0.1168,0.8303,,-0.263633023
0.433,0.2386,,-1.943961161
0.9723,0.8781,,0.744639155
0.2896,0.3695,,-1.391220503
0.5979,0.8354,,0.016960271
0.5341,0.7277,,-0.250108102
0.5197,0.0206,,-5.406504751
0.8728,0.2719,,-1.167168531
0.9031,0.4806,,-0.282023805
0.1185,0.7663,,-0.379184909
0.387,0.7407,,-0.339868475
0.8412,0.859,,0.429735212
0.4499,0.7354,,-0.307633243
0.8913,0.4776,,-0.316127844
0.0417,0.5973,,-0.743117282
0.3587,0.876,,-0.113937325
0.4303,0.5555,,-0.726682557
0.9462,0.4564,,-0.260751224
0.9305,0.1652,,-1.762513527
0.8263,0.6046,,-0.105300514
0.872,0.3854,,-0.665517795
0.3424,0.6642,,-0.521708749
0.3178,0.2988,,-1.685812238
0.2126,0.2896,,-1.767025992
0.288,0.8139,,-0.252564125
0.5068,0.1018,,-3.113341986
0.5994,0.5527,,-0.577273296
0.3226,0.2593,,-1.888195896
0.6195,0.1254,,-2.693323751
0.5092,0.603,,-0.544749108
0.0178,0.4389,,-1.187993553
0.9948,0.7926,,0.651715528
0.795,0.0856,,-2.98271438
0.166,0.6429,,-0.626106576
0.0682,0.0507,,-4.300655765
0.0081,0.3266,,-1.614397399
0.8117,0.6061,,-0.128779124
0.919,0.0757,,-2.913928814
0.0004,0.0234,,-5.417347657
0.4432,0.847,,-0.108798758
0.9504,0.0893,,-2.604621587
0.8023,0.1392,,-2.268212241
0.1543,0.1578,,-2.654478667
0.8193,0.9438,,0.524138557
0.8567,0.325,,-0.942172262
0.7689,0.4996,,-0.482743088
0.1414,0.8379,,-0.247631654
0.5567,0.2998,,-1.506692987
0.4308,0.0646,,-3.83051026
0.914,0.8765,,0.608492535
0.6173,0.4334,,-0.906836596
0.964,0.939,,0.821612417
0.7684,0.2714,,-1.363938214
0.9729,0.4358,,-0.26464112
0.6606,0.2519,,-1.634389032
0.7504,0.2504,,-1.509904464
0.3821,0.2661,,-1.819710544
0.055,0.6852,,-0.544693518
0.7834,0.221,,-1.63468278
0.4789,0.3456,,-1.374112027
0.0419,0.3652,,-1.452881965
0.6637,0.0445,,-4.131187142
0.9485,0.3996,,-0.447191507
0.7911,0.2582,,-1.396793903
0.3248,0.6006,,-0.675400702
0.0416,0.2078,,-2.266379474
0.1522,0.9027,,-0.138644231
0.2934,0.0508,,-4.252399319
0.0829,0.7639,,-0.386565574
0.4522,0.1758,,-2.370485522
0.4473,0.5593,,-0.704493092
0.1938,0.5239,,-0.916102385
0.8493,0.6808,,0.110044469
0.5857,0.8605,,0.045782611
0.3169,0.7366,,-0.384513234
0.2211,0.5929,,-0.731152851
0.682,0.2128,,-1.848315236
0.6638,0.4126,,-0.918185372
0.408,0.2549,,-1.865668045
0.5549,0.8994,,0.076404893
0.7529,0.3778,,-0.912443425
0.0307,0.7648,,-0.386680434
0.7378,0.1004,,-2.848598838
0.3736,0.0909,,-3.374262511
0.0734,0.7034,,-0.506123139
0.4015,0.3231,,-1.527803106
0.9415,0.469,,-0.232236482
0.0015,0.6151,,-0.701107032
0.7672,0.0538,,-3.700699193
0.3897,0.0792,,-3.563551901
0.9944,0.4449,,-0.182388251
0.3889,0.5693,,-0.718420935
0.4283,0.8132,,-0.178265662
0.6652,0.9263,,0.250446199
0.8214,0.641,,-0.030117417
0.9923,0.6188,,0.288406128
0.0655,0.3425,,-1.544726105
0.9234,0.3534,,-0.681266211
0.6306,0.9451,,0.234319107
0.1155,0.8913,,-0.161483266
0.8217,0.9731,,0.572704782
0.5259,0.6144,,-0.502183595
0.9014,0.0167,,-5.132582776
0.8356,0.9926,,0.627542082
0.0164,0.1968,,-2.345163431
0.7596,0.5369,,-0.394396975
0.6468,0.7179,,-0.141691715
0.0427,0.5467,,-0.870801955
0.6157,0.9045,,0.152648511
0.8139,0.741,,0.165168885
0.9784,0.2485,,-1.061810601
0.5306,0.3509,,-1.3057906
0.6706,0.463,,-0.742652235
0.8644,0.0817,,-2.918836752
0.391,0.1061,,-3.14090696
0.7554,0.0973,,-2.865461181
0.1409,0.3326,,-1.580687847
0.1048,0.1168,,-3.0943323
0.5531,0.6945,,-0.298438866
0.2823,0.9724,,0.001964367
0.021,0.3599,,-1.474268086
0.8915,0.8564,,0.526774919
0.985,0.1864,,-1.460605417
0.2795,0.8702,,-0.159280652
0.9441,0.955,,0.799626683
0.4936,0.9927,,0.160603728
0.0421,0.3334,,-1.584310322
0.3825,0.7402,,-0.343527541
0.8954,0.2231,,-1.405585375
0.5664,0.6925,,-0.288674641
0.3344,0.4081,,-1.228340922
0.5015,0.1461,,-2.596866412
0.5344,0.7468,,-0.212437113
0.9701,0.999,,0.925474467
0.0897,0.3299,,-1.597489516
0.4615,0.6094,,-0.569851678
0.4294,0.2058,,-2.159860587
0.0582,0.6715,,-0.573723535
0.5095,0.085,,-3.371099726
0.6259,0.2764,,-1.545241362
0.6619,0.0311,,-4.650506109
0.3901,0.9702,,0.051401405
0.787,0.7823,,0.195254818
0.5982,0.2489,,-1.729593771
0.048,0.7931,,-0.333920531
0.26,0.7185,,-0.442470566
0.8561,0.18,,-1.795803866
0.8632,0.4725,,-0.389338876
0.9134,0.5596,,-0.04017567
0.0533,0.9392,,-0.089839816
0.8687,0.5519,,-0.15416625
0.4914,0.6372,,-0.480908754
0.7844,0.3197,,-1.100275279
0.1553,0.0556,,-4.159266821
0.2835,0.7422,,-0.387326116
0.8607,0.3793,,-0.711315368
0.6279,0.6529,,-0.302655132
0.9741,0.7483,,0.518191002
0.3972,0.7018,,-0.411436851
0.3773,0.2346,,-2.0042837
0.5388,0.5113,,-0.754665175
0.6089,0.2524,,-1.696905192
0.4624,0.0601,,-3.911097842
0.2382,0.6635,,-0.564139625
0.496,0.7212,,-0.298266352
0.2179,0.138,,-2.835096086
0.6974,0.3103,,-1.28209719
0.0346,0.115,,-3.120071549
0.6509,0.3293,,-1.260714863
0.6215,0.9854,,0.283292269
0.903,0.2356,,-1.310735454
0.4103,0.776,,-0.25803792
0.9413,0.6478,,0.233267363
0.5202,0.619,,-0.49681293
0.2601,0.5386,,-0.85821134
0.8901,0.2167,,-1.458753372
0.486,0.2195,,-2.023046184
0.9838,0.717,,0.480035768
0.5242,0.9042,,0.053663181
0.722,0.4886,,-0.590336177
0.252,0.0614,,-3.993738779
0.7468,0.2617,,-1.452054417
0.4446,0.4344,,-1.071101492
0.5042,0.2945,,-1.583148035
0.1135,0.7257,,-0.458214826
0.0092,0.1094,,-3.192307238
0.9931,0.9042,,0.837552989
0.9082,0.2581,,-1.167941489
0.5545,0.5789,,-0.559656965
0.496,0.3153,,-1.491940579
0.7848,0.0922,,-2.893460388
0.1271,0.3814,,-1.384864028
0.8714,0.4194,,-0.544768297
0.1084,0.7408,,-0.428975224
0.1556,0.8084,,-0.29730832
0.9986,0.3429,,-0.547636516
0.5316,0.0499,,-4.118771208
0.0587,0.0484,,-4.368014318
0.6545,0.0882,,-3.156520971
0.3657,0.6191,,-0.610880988
0.0751,0.6729,,-0.569990364
0.1888,0.5929,,-0.738650955
0.9932,0.4795,,-0.077310678
0.3896,0.8933,,-0.068040281
0.459,0.4507,,-1.007025239
0.9821,0.9868,,0.936678593
0.4019,0.2788,,-1.740298699
0.651,0.2621,,-1.589868722
0.5699,0.229,,-1.881393947
0.9589,0.2106,,-1.347027198
0.1299,0.9261,,-0.104678441
0.0631,0.3853,,-1.37494574
0.4825,0.1919,,-2.219860994
0.7998,0.3474,,-0.953254642
0.3488,0.727,,-0.388120345
0.8066,0.8825,,0.403981177
0.7865,0.205,,-1.737715536
0.7901,0.7072,,0.055077952
0.2231,0.5423,,-0.859327125
0.9365,0.9324,,0.747750716
0.1766,0.714,,-0.472897822
0.3631,0.5399,,-0.809791051
0.5266,0.5245,,-0.729750962
0.8407,0.1911,,-1.739559115
0.0255,0.8101,,-0.303724251
0.3674,0.6727,,-0.490147021
0.116,0.6923,,-0.525947798
0.5572,0.3932,,-1.11491049
0.3968,0.814,,-0.197718146
0.6988,0.7355,,-0.034994068
0.3782,0.9455,,0.007113129
0.7942,0.1579,,-2.100802529
0.2799,0.7117,,-0.449210509
0.7517,0.3706,,-0.942160773
0.5308,0.3272,,-1.406484494
0.9625,0.8968,,0.751728344
0.1082,0.806,,-0.307297304
0.6727,0.3983,,-0.956919108
0.0907,0.4209,,-1.245973059
0.8362,0.1237,,-2.375678507
0.2333,0.1085,,-3.177943279
0.1004,0.7581,,-0.396345935
0.9837,0.4378,,-0.231909328
0.29,0.2284,,-2.085076208
0.7684,0.428,,-0.706748138
0.3553,0.8886,,-0.095147156
0.3904,0.5992,,-0.643660309
0.5578,0.33,,-1.367083393
0.2549,0.205,,-2.253500352
0.5203,0.4923,,-0.827120788
0.3155,0.9758,,0.020568536
0.3303,0.1136,,-3.075264698
0.9837,0.1928,,-1.415076231
0.7866,0.9715,,0.507048943
0.9001,0.2161,,-1.44158208
0.6041,0.8062,,-0.027147299
0.7382,0.87,,0.267291287
0.4894,0.0721,,-3.626300958
0.9978,0.6173,,0.298552768
0.3125,0.2526,,-1.930481952
0.3737,0.6575,,-0.519566716
0.6381,0.6078,,-0.393078008
0.7339,0.4792,,-0.599884644
0.6595,0.2668,,-1.552956168
0.7572,0.9551,,0.432638643
0.2112,0.5071,,-0.959158721
0.1906,0.97,,-0.028083199
0.3344,0.1924,,-2.313154833
0.3701,0.2195,,-2.104377859
0.4957,0.7697,,-0.204631372
0.3519,0.9271,,-0.0357436
0.3363,0.3435,,-1.476031086
